Time;NCLK12;CKE;CKQ;ADDR;RWb;CRAMCS;DTAC2;AS
0,00026433;0;0;1;hA01C;1;1;1;0
0,00026434;0;0;1;hA01C;1;1;1;0
0,00026435;0;0;1;hA01C;1;1;1;0
0,00026436;1;1;1;hA01C;1;1;1;0
0,00026437;1;1;1;hA01C;1;1;1;0
0,00026438;1;1;1;hA01C;1;1;1;0
0,00026439;1;1;1;hA01C;1;1;1;0
0,0002644;0;1;1;hA01C;1;1;1;0
0,00026441;0;1;1;hA01C;1;1;1;0
0,00026442;0;1;1;hA01C;1;1;1;0
0,00026443;0;1;1;hA01C;1;1;1;0
0,00026444;0;1;0;hA01C;1;1;1;0
0,00026445;1;1;0;hA01C;1;1;0;0
0,00026446;1;1;0;hA01C;1;1;0;0
0,00026447;1;1;0;hA01C;1;1;0;0
0,00026448;0;1;0;hA01C;1;1;0;0
0,00026449;0;1;0;hA01C;1;1;0;0
0,0002645;0;1;0;hA01C;1;1;0;0
0,00026451;0;1;0;hA01C;1;1;0;0
0,00026452;0;0;0;hA01C;1;1;0;0
0,00026453;1;0;0;hA01C;1;1;0;0
0,00026454;1;0;0;hA01C;1;1;0;0
0,00026455;1;0;0;hA01C;1;1;0;0
0,00026456;1;0;0;hA01C;1;1;0;0
0,00026457;0;0;0;hA01C;1;1;0;0
0,00026458;0;0;0;hA01C;1;1;0;0
0,00026459;0;0;0;hA01C;1;1;0;0
0,0002646;0;0;1;hA01C;1;1;0;0
0,00026461;1;0;1;hA01C;1;1;0;0
0,00026462;1;0;1;hA01C;1;1;0;0
0,00026463;1;0;1;hA01C;1;1;0;0
0,00026464;1;0;1;hA01C;1;1;0;1
0,00026465;0;0;1;hA01C;1;1;0;1
0,00026466;0;0;1;hA01C;1;1;1;1
0,00026467;0;0;1;hA01C;1;1;1;1
0,00026468;0;0;1;hA01D;1;1;1;1
0,00026469;1;1;1;hA01D;1;1;1;1
0,0002647;1;1;1;hA01D;1;1;1;1
0,00026471;1;1;1;hA01D;1;1;1;1
0,00026472;1;1;1;hA01D;1;1;1;1
0,00026473;0;1;1;hA01D;1;1;1;0
0,00026474;0;1;1;hA01D;1;1;1;0
0,00026475;0;1;1;hA01D;1;1;1;0
0,00026476;0;1;1;hA01D;1;1;1;0
0,00026477;1;1;0;hA01D;1;1;1;0
0,00026478;1;1;0;hA01D;1;1;1;0
0,00026479;1;1;0;hA01D;1;1;1;0
0,0002648;1;1;0;hA01D;1;1;1;0
0,00026481;0;1;0;hA01D;1;1;1;1
0,00026482;0;1;0;hA01D;1;1;1;1
0,00026483;0;1;0;hA01D;1;1;1;1
0,00026484;0;1;0;hA01D;1;1;1;1
0,00026485;0;0;0;hA01D;1;1;1;1
0,00026486;1;0;0;hA01D;1;1;1;1
0,00026487;1;0;0;hA01D;1;1;1;1
0,00026488;1;0;0;hA01D;1;1;1;1
0,00026489;0;0;0;hA01D;1;1;1;1
0,0002649;0;0;0;hA01D;1;1;1;1
0,00026491;0;0;0;hA01D;1;1;1;1
0,00026492;0;0;0;hA01C;1;1;1;1
0,00026493;0;0;1;hA01E;1;1;1;1
0,00026494;1;0;1;hA01E;1;1;1;1
0,00026495;1;0;1;hA01E;1;1;1;1
0,00026496;1;0;1;hA01E;1;1;1;1
0,00026497;0;0;1;hA01E;1;1;1;0
0,00026498;0;0;1;hA01E;1;1;1;0
0,00026499;0;0;1;hA01E;1;1;1;0
0,000265;0;0;1;hA01E;1;1;1;0
0,00026501;0;1;1;hA01E;1;1;1;0
0,00026502;1;1;1;hA01E;1;1;1;0
0,00026503;1;1;1;hA01E;1;1;1;0
0,00026504;1;1;1;hA01E;1;1;1;0
0,00026505;1;1;1;hA01E;1;1;1;0
0,00026506;0;1;1;hA01E;1;1;1;0
0,00026507;0;1;1;hA01E;1;1;1;0
0,00026508;0;1;1;hA01E;1;1;1;0
0,00026509;0;1;0;hA01E;1;1;1;0
0,0002651;1;1;0;hA01E;1;1;1;0
0,00026511;1;1;0;hA01E;1;1;0;0
0,00026512;1;1;0;hA01E;1;1;0;0
0,00026513;1;1;0;hA01E;1;1;0;0
0,00026514;0;1;0;hA01E;1;1;0;0
0,00026515;0;1;0;hA01E;1;1;0;0
0,00026516;0;1;0;hA01E;1;1;0;0
0,00026517;0;1;0;hA01E;1;1;0;0
0,00026518;1;0;0;hA01E;1;1;0;0
0,00026519;1;0;0;hA01E;1;1;0;0
0,0002652;1;0;0;hA01E;1;1;0;0
0,00026521;1;0;0;hA01E;1;1;0;0
0,00026522;0;0;0;hA01E;1;1;0;0
0,00026523;0;0;0;hA01E;1;1;0;0
0,00026524;0;0;0;hA01E;1;1;0;0
0,00026525;0;0;0;hA01E;1;1;0;0
0,00026526;1;0;1;hA01E;1;1;0;0
0,00026527;1;0;1;hA01E;1;1;0;0
0,00026528;1;0;1;hA01E;1;1;0;0
0,00026529;1;0;1;hA01E;1;1;0;0
0,0002653;0;0;1;hA01E;1;1;0;1
0,00026531;0;0;1;hA01E;1;1;1;1
0,00026532;0;0;1;hA01E;1;1;1;1
0,00026533;0;0;1;hA01E;1;1;1;1
0,00026534;0;1;1;hA01F;1;1;1;1
0,00026535;1;1;1;hA01F;1;1;1;1
0,00026536;1;1;1;hA01F;1;1;1;1
0,00026537;1;1;1;hA01F;1;1;1;1
0,00026538;0;1;1;hA01F;1;1;1;0
0,00026539;0;1;1;hA01F;1;1;1;0
0,0002654;0;1;1;hA01F;1;1;1;0
0,00026541;0;1;1;hA01F;1;1;1;0
0,00026542;0;1;0;hA01F;1;1;1;0
0,00026543;1;1;0;hA01F;1;1;1;0
0,00026544;1;1;0;hA01F;1;1;1;0
0,00026545;1;1;0;hA01F;1;1;1;0
0,00026546;1;1;0;hA01F;1;1;1;0
0,00026547;0;1;0;hA01F;1;1;1;0
0,00026548;0;1;0;hA01F;1;1;1;0
0,00026549;0;1;0;hA01F;1;1;1;0
0,0002655;0;0;0;hA01F;1;1;1;0
0,00026551;1;0;0;hA01F;1;1;1;0
0,00026552;1;0;0;hA01F;1;1;0;0
0,00026553;1;0;0;hA01F;1;1;0;0
0,00026554;1;0;0;hA01F;1;1;0;0
0,00026555;0;0;0;hA01F;1;1;0;0
0,00026556;0;0;0;hA01F;1;1;0;0
0,00026557;0;0;0;hA01F;1;1;0;0
0,00026558;0;0;0;hA01F;1;1;0;0
0,00026559;1;0;1;hA01F;1;1;0;0
0,0002656;1;0;1;hA01F;1;1;0;0
0,00026561;1;0;1;hA01F;1;1;0;0
0,00026562;1;0;1;hA01F;1;1;0;0
0,00026563;0;0;1;hA01F;1;1;0;0
0,00026564;0;0;1;hA01F;1;1;0;0
0,00026565;0;0;1;hA01F;1;1;0;0
0,00026566;0;0;1;hA01F;1;1;0;0
0,00026567;1;1;1;hA01F;1;1;0;0
0,00026568;1;1;1;hA01F;1;1;0;0
0,00026569;1;1;1;hA01F;1;1;0;0
0,0002657;1;1;1;hA01F;1;1;0;0
0,00026571;0;1;1;hA01F;1;1;0;1
0,00026572;0;1;1;hA01F;1;1;1;1
0,00026573;0;1;1;hA01F;1;1;1;1
0,00026574;0;1;1;hA020;1;1;1;1
0,00026575;1;1;0;hA020;1;1;1;1
0,00026576;1;1;0;hA020;1;1;1;1
0,00026577;1;1;0;hA020;1;1;1;1
0,00026578;1;1;0;hA020;1;1;1;1
0,00026579;0;1;0;hA020;1;1;1;0
0,0002658;0;1;0;hA020;1;1;1;0
0,00026581;0;1;0;hA020;1;1;1;0
0,00026582;0;1;0;hA020;1;1;1;0
0,00026583;0;0;0;hA020;1;1;1;0
0,00026584;1;0;0;hA020;1;1;1;0
0,00026585;1;0;0;hA020;1;1;1;0
0,00026586;1;0;0;hA020;1;1;1;0
0,00026587;0;0;0;hA020;1;1;1;0
0,00026588;0;0;0;hA020;1;1;1;0
0,00026589;0;0;0;hA020;1;1;1;0
0,0002659;0;0;0;hA020;1;1;1;0
0,00026591;0;0;1;hA020;1;1;1;0
0,00026592;1;0;1;hA020;1;1;0;0
0,00026593;1;0;1;hA020;1;1;0;0
0,00026594;1;0;1;hA020;1;1;0;0
0,00026595;1;0;1;hA020;1;1;0;0
0,00026596;0;0;1;hA020;1;1;0;0
0,00026597;0;0;1;hA020;1;1;0;0
0,00026598;0;0;1;hA020;1;1;0;0
0,00026599;0;1;1;hA020;1;1;0;0
0,000266;1;1;1;hA020;1;1;0;0
0,00026601;1;1;1;hA020;1;1;0;0
0,00026602;1;1;1;hA020;1;1;0;0
0,00026603;1;1;1;hA020;1;1;0;0
0,00026604;0;1;1;hA020;1;1;0;0
0,00026605;0;1;1;hA020;1;1;0;0
0,00026606;0;1;1;hA020;1;1;0;0
0,00026607;0;1;0;hA020;1;1;0;0
0,00026608;1;1;0;hA020;1;1;0;0
0,00026609;1;1;0;hA020;1;1;0;0
0,0002661;1;1;0;hA020;1;1;0;0
0,00026611;1;1;0;hA020;1;1;0;0
0,00026612;0;1;0;hA020;1;1;0;1
0,00026613;0;1;0;hA020;1;1;1;1
0,00026614;0;1;0;hA020;1;1;1;1
0,00026615;0;1;0;hA020;1;1;1;1
0,00026616;1;0;0;hA020;1;1;1;1
0,00026617;1;0;0;hA020;1;1;1;1
0,00026618;1;0;0;hA020;1;1;1;1
0,00026619;1;0;0;hA020;1;1;1;1
0,0002662;0;0;0;hA020;1;1;1;1
0,00026621;0;0;0;hA020;1;1;1;1
0,00026622;0;0;0;hA020;1;1;1;1
0,00026623;0;0;0;hA020;1;1;1;1
0,00026624;1;0;1;hA020;1;1;1;1
0,00026625;1;0;1;hA020;1;1;1;1
0,00026626;1;0;1;hA020;1;1;1;1
0,00026627;1;0;1;hA020;1;1;1;1
0,00026628;0;0;1;hA020;1;1;1;1
0,00026629;0;0;1;hA020;1;1;1;1
0,0002663;0;0;1;hA020;1;1;1;1
0,00026631;0;0;1;hA020;1;1;1;1
0,00026632;0;1;1;hA020;1;1;1;1
0,00026633;1;1;1;hA020;1;1;1;1
0,00026634;1;1;1;hA020;1;1;1;1
0,00026635;1;1;1;hA020;1;1;1;1
0,00026636;0;1;1;hA020;1;1;1;1
0,00026637;0;1;1;hA020;1;1;1;1
0,00026638;0;1;1;hA020;1;1;1;1
0,00026639;0;1;1;hA020;1;1;1;1
0,0002664;0;1;0;hA020;1;1;1;1
0,00026641;1;1;0;hA020;1;1;1;1
0,00026642;1;1;0;hA020;1;1;1;1
0,00026643;1;1;0;hA020;1;1;1;1
0,00026644;1;1;0;hA020;1;1;1;1
0,00026645;0;1;0;hA020;1;1;1;1
0,00026646;0;1;0;hA020;1;1;1;1
0,00026647;0;1;0;hA820;1;1;1;1
0,00026648;0;0;0;h28FD;1;1;1;1
0,00026649;1;0;0;h28FD;1;1;1;1
0,0002665;1;0;0;h28FD;1;1;1;1
0,00026651;1;0;0;h28FD;1;1;1;1
0,00026652;1;0;0;h28FD;1;1;1;1
0,00026653;0;0;0;h28FD;1;1;1;1
0,00026654;0;0;0;h28FD;1;1;1;1
0,00026655;0;0;0;h28FD;1;1;1;1
0,00026656;0;0;0;h28FD;1;1;1;1
0,00026657;1;0;1;h28FD;1;1;1;1
0,00026658;1;0;1;h28FD;1;1;1;1
0,00026659;1;0;1;h28FD;1;1;1;1
0,0002666;1;0;1;h28FD;1;1;1;1
0,00026661;0;0;1;h28FD;1;1;1;1
0,00026662;0;0;1;h28FD;1;1;1;1
0,00026663;0;0;1;h28FD;1;1;1;1
0,00026664;0;0;1;h28FD;1;1;1;1
0,00026665;1;1;1;h28FD;1;1;1;1
0,00026666;1;1;1;h28FD;1;1;1;1
0,00026667;1;1;1;h28FD;1;1;1;1
0,00026668;1;1;1;h28FD;1;1;1;1
0,00026669;0;1;1;h28FD;1;1;1;1
0,0002667;0;1;1;h28FD;1;1;1;1
0,00026671;0;1;1;h28FD;1;1;1;1
0,00026672;0;1;1;h28FD;1;1;1;1
0,00026673;0;1;0;h28FD;1;1;1;1
0,00026674;1;1;0;h28FD;1;1;1;1
0,00026675;1;1;0;h28FD;1;1;1;1
0,00026676;1;1;0;h28FD;1;1;1;1
0,00026677;0;1;0;h28FD;1;1;1;1
0,00026678;0;1;0;h28FD;1;1;1;1
0,00026679;0;1;0;h28FD;1;1;1;1
0,0002668;0;1;0;h20E1;1;1;1;1
0,00026681;0;0;0;hA021;1;1;1;1
0,00026682;1;0;0;hA021;1;1;1;1
0,00026683;1;0;0;hA021;1;1;1;1
0,00026684;1;0;0;hA021;1;1;1;1
0,00026685;1;0;0;hA021;1;1;1;0
0,00026686;0;0;0;hA021;1;1;1;0
0,00026687;0;0;0;hA021;1;1;1;0
0,00026688;0;0;0;hA021;1;1;1;0
0,00026689;0;0;1;hA021;1;1;1;0
0,0002669;1;0;1;hA021;1;1;1;0
0,00026691;1;0;1;hA021;1;1;1;0
0,00026692;1;0;1;hA021;1;1;1;0
0,00026693;1;0;1;hA021;1;1;1;0
0,00026694;0;0;1;hA021;1;1;1;0
0,00026695;0;0;1;hA021;1;1;1;0
0,00026696;0;0;1;hA021;1;1;1;0
0,00026697;0;0;1;hA021;1;1;1;0
0,00026698;1;1;1;hA021;1;1;1;0
0,00026699;1;1;1;hA021;1;1;0;0
0,000267;1;1;1;hA021;1;1;0;0
0,00026701;1;1;1;hA021;1;1;0;0
0,00026702;0;1;1;hA021;1;1;0;0
0,00026703;0;1;1;hA021;1;1;0;0
0,00026704;0;1;1;hA021;1;1;0;0
0,00026705;0;1;1;hA021;1;1;0;0
0,00026706;1;1;0;hA021;1;1;0;0
0,00026707;1;1;0;hA021;1;1;0;0
0,00026708;1;1;0;hA021;1;1;0;0
0,00026709;1;1;0;hA021;1;1;0;0
0,0002671;0;1;0;hA021;1;1;0;0
0,00026711;0;1;0;hA021;1;1;0;0
0,00026712;0;1;0;hA021;1;1;0;0
0,00026713;0;1;0;hA021;1;1;0;0
0,00026714;1;0;0;hA021;1;1;0;0
0,00026715;1;0;0;hA021;1;1;0;0
0,00026716;1;0;0;hA021;1;1;0;0
0,00026717;1;0;0;hA021;1;1;0;0
0,00026718;0;0;0;hA021;1;1;0;1
0,00026719;0;0;0;hA021;1;1;1;1
0,0002672;0;0;0;hA021;1;1;1;1
0,00026721;0;0;0;hA020;1;1;1;1
0,00026722;0;0;1;hA022;1;1;1;1
0,00026723;1;0;1;hA022;1;1;1;1
0,00026724;1;0;1;hA022;1;1;1;1
0,00026725;1;0;1;hA022;1;1;1;1
0,00026726;0;0;1;hA022;1;1;1;0
0,00026727;0;0;1;hA022;1;1;1;0
0,00026728;0;0;1;hA022;1;1;1;0
0,00026729;0;0;1;hA022;1;1;1;0
0,0002673;0;1;1;hA022;1;1;1;0
0,00026731;1;1;1;hA022;1;1;1;0
0,00026732;1;1;1;hA022;1;1;1;0
0,00026733;1;1;1;hA022;1;1;1;0
0,00026734;1;1;1;hA022;1;1;1;0
0,00026735;0;1;1;hA022;1;1;1;0
0,00026736;0;1;1;hA022;1;1;1;0
0,00026737;0;1;1;hA022;1;1;1;0
0,00026738;0;1;0;hA022;1;1;1;0
0,00026739;1;1;0;hA022;1;1;1;0
0,0002674;1;1;0;hA022;1;1;0;0
0,00026741;1;1;0;hA022;1;1;0;0
0,00026742;1;1;0;hA022;1;1;0;0
0,00026743;0;1;0;hA022;1;1;0;0
0,00026744;0;1;0;hA022;1;1;0;0
0,00026745;0;1;0;hA022;1;1;0;0
0,00026746;0;1;0;hA022;1;1;0;0
0,00026747;1;0;0;hA022;1;1;0;0
0,00026748;1;0;0;hA022;1;1;0;0
0,00026749;1;0;0;hA022;1;1;0;0
0,0002675;1;0;0;hA022;1;1;0;0
0,00026751;0;0;0;hA022;1;1;0;0
0,00026752;0;0;0;hA022;1;1;0;0
0,00026753;0;0;0;hA022;1;1;0;0
0,00026754;0;0;0;hA022;1;1;0;0
0,00026755;1;0;1;hA022;1;1;0;0
0,00026756;1;0;1;hA022;1;1;0;0
0,00026757;1;0;1;hA022;1;1;0;0
0,00026758;1;0;1;hA022;1;1;0;0
0,00026759;0;0;1;hA022;1;1;0;1
0,0002676;0;0;1;hA022;1;1;1;1
0,00026761;0;0;1;hA022;1;1;1;1
0,00026762;0;0;1;hA022;1;1;1;1
0,00026763;1;1;1;hA023;1;1;1;1
0,00026764;1;1;1;hA023;1;1;1;1
0,00026765;1;1;1;hA023;1;1;1;1
0,00026766;1;1;1;hA023;1;1;1;1
0,00026767;0;1;1;hA023;1;1;1;0
0,00026768;0;1;1;hA023;1;1;1;0
0,00026769;0;1;1;hA023;1;1;1;0
0,0002677;0;1;1;hA023;1;1;1;0
0,00026771;0;1;0;hA023;1;1;1;0
0,00026772;1;1;0;hA023;1;1;1;0
0,00026773;1;1;0;hA023;1;1;1;0
0,00026774;1;1;0;hA023;1;1;1;0
0,00026775;1;1;0;hA023;1;1;1;0
0,00026776;0;1;0;hA023;1;1;1;0
0,00026777;0;1;0;hA023;1;1;1;0
0,00026778;0;1;0;hA023;1;1;1;0
0,00026779;0;0;0;hA023;1;1;1;0
0,0002678;1;0;0;hA023;1;1;1;0
0,00026781;1;0;0;hA023;1;1;0;0
0,00026782;1;0;0;hA023;1;1;0;0
0,00026783;1;0;0;hA023;1;1;0;0
0,00026784;0;0;0;hA023;1;1;0;0
0,00026785;0;0;0;hA023;1;1;0;0
0,00026786;0;0;0;hA023;1;1;0;0
0,00026787;0;0;0;hA023;1;1;0;0
0,00026788;1;0;1;hA023;1;1;0;0
0,00026789;1;0;1;hA023;1;1;0;0
0,0002679;1;0;1;hA023;1;1;0;0
0,00026791;1;0;1;hA023;1;1;0;0
0,00026792;0;0;1;hA023;1;1;0;0
0,00026793;0;0;1;hA023;1;1;0;0
0,00026794;0;0;1;hA023;1;1;0;0
0,00026795;0;0;1;hA023;1;1;0;0
0,00026796;1;1;1;hA023;1;1;0;0
0,00026797;1;1;1;hA023;1;1;0;0
0,00026798;1;1;1;hA023;1;1;0;0
0,00026799;1;1;1;hA023;1;1;0;0
0,000268;0;1;1;hA023;1;1;0;1
0,00026801;0;1;1;hA023;1;1;1;1
0,00026802;0;1;1;hA023;1;1;1;1
0,00026803;0;1;1;hA023;1;1;1;1
0,00026804;0;1;0;hA023;1;1;1;1
0,00026805;1;1;0;hA023;1;1;1;1
0,00026806;1;1;0;hA023;1;1;1;1
0,00026807;1;1;0;hA023;1;1;1;1
0,00026808;0;1;0;hA023;1;1;1;1
0,00026809;0;1;0;hA023;1;1;1;1
0,0002681;0;1;0;hA023;1;1;1;1
0,00026811;0;1;0;hA023;1;1;1;1
0,00026812;0;0;0;hA023;1;1;1;1
0,00026813;1;0;0;hA023;1;1;1;1
0,00026814;1;0;0;hA023;1;1;1;1
0,00026815;1;0;0;hA023;1;1;1;1
0,00026816;0;0;0;hA023;1;1;1;1
0,00026817;0;0;0;hA023;1;1;1;1
0,00026818;0;0;0;hA023;1;1;1;1
0,00026819;0;0;0;hA023;1;1;1;1
0,0002682;0;0;1;hA023;1;1;1;1
0,00026821;1;0;1;hA023;1;1;1;1
0,00026822;1;0;1;hA023;1;1;1;1
0,00026823;1;0;1;hA023;1;1;1;1
0,00026824;1;0;1;hA023;1;1;1;1
0,00026825;0;0;1;hA023;1;1;1;1
0,00026826;0;0;1;hA023;1;1;1;1
0,00026827;0;0;1;hA023;1;1;1;1
0,00026828;0;1;1;hA023;1;1;1;1
0,00026829;1;1;1;hA023;1;1;1;1
0,0002683;1;1;1;hA023;1;1;1;1
0,00026831;1;1;1;hA023;1;1;1;1
0,00026832;1;1;1;hA023;1;1;1;1
0,00026833;0;1;1;hA023;1;1;1;1
0,00026834;0;1;1;hA023;1;1;1;1
0,00026835;0;1;1;hA023;1;1;1;1
0,00026836;0;1;1;h28FB;1;1;1;1
0,00026837;1;1;0;h28FB;1;1;1;1
0,00026838;1;1;0;h28FB;1;1;1;1
0,00026839;1;1;0;h28FB;1;1;1;1
0,0002684;1;1;0;h28FB;1;1;1;1
0,00026841;0;1;0;h28FB;1;1;1;1
0,00026842;0;1;0;h28FB;1;1;1;1
0,00026843;0;1;0;h28FB;1;1;1;1
0,00026844;0;1;0;h28FB;1;1;1;1
0,00026845;1;0;0;h28FB;1;1;1;1
0,00026846;1;0;0;h28FB;1;1;1;1
0,00026847;1;0;0;h28FB;1;1;1;1
0,00026848;1;0;0;h28FB;1;1;1;1
0,00026849;0;0;0;h28FB;1;1;1;0
0,0002685;0;0;0;h28FB;1;1;1;0
0,00026851;0;0;0;h28FB;1;1;1;0
0,00026852;0;0;0;h28FB;1;1;1;0
0,00026853;1;0;1;h28FB;1;1;1;0
0,00026854;1;0;1;h28FB;1;1;1;0
0,00026855;1;0;1;h28FB;1;1;1;0
0,00026856;1;0;1;h28FB;1;1;1;0
0,00026857;0;0;1;h28FB;1;1;1;0
0,00026858;0;0;1;h28FB;1;1;1;0
0,00026859;0;0;1;h28FB;1;1;1;0
0,0002686;0;0;1;h28FB;1;1;1;0
0,00026861;0;1;1;h28FB;1;1;1;0
0,00026862;1;1;1;h28FB;1;1;0;0
0,00026863;1;1;1;h28FB;1;1;0;0
0,00026864;1;1;1;h28FB;1;1;0;0
0,00026865;0;1;1;h28FB;1;1;0;0
0,00026866;0;1;1;h28FB;1;1;0;0
0,00026867;0;1;1;h28FB;1;1;0;0
0,00026868;0;1;1;h28FB;1;1;0;0
0,00026869;0;1;0;h28FB;1;1;0;0
0,0002687;1;1;0;h28FB;1;1;0;0
0,00026871;1;1;0;h28FB;1;1;0;0
0,00026872;1;1;0;h28FB;1;1;0;0
0,00026873;1;1;0;h28FB;1;1;0;0
0,00026874;0;1;0;h28FB;1;1;0;0
0,00026875;0;1;0;h28FB;1;1;0;0
0,00026876;0;1;0;h28FB;1;1;0;0
0,00026877;0;0;0;h28FB;1;1;0;0
0,00026878;1;0;0;h28FB;1;1;0;0
0,00026879;1;0;0;h28FB;1;1;0;0
0,0002688;1;0;0;h28FB;1;1;0;0
0,00026881;1;0;0;h28FB;1;1;0;0
0,00026882;0;0;0;h28FB;1;1;0;1
0,00026883;0;0;0;h28FB;1;1;1;1
0,00026884;0;0;0;h20FB;1;1;1;1
0,00026885;0;0;0;hA024;1;1;1;1
0,00026886;1;0;1;hA024;1;1;1;1
0,00026887;1;0;1;hA024;1;1;1;1
0,00026888;1;0;1;hA024;1;1;1;1
0,00026889;1;0;1;hA024;1;1;1;1
0,0002689;0;0;1;hA024;1;1;1;0
0,00026891;0;0;1;hA024;1;1;1;0
0,00026892;0;0;1;hA024;1;1;1;0
0,00026893;0;0;1;hA024;1;1;1;0
0,00026894;1;1;1;hA024;1;1;1;0
0,00026895;1;1;1;hA024;1;1;1;0
0,00026896;1;1;1;hA024;1;1;1;0
0,00026897;1;1;1;hA024;1;1;1;0
0,00026898;0;1;1;hA024;1;1;1;0
0,00026899;0;1;1;hA024;1;1;1;0
0,000269;0;1;1;hA024;1;1;1;0
0,00026901;0;1;1;hA024;1;1;1;0
0,00026902;0;1;0;hA024;1;1;1;0
0,00026903;1;1;0;hA024;1;1;0;0
0,00026904;1;1;0;hA024;1;1;0;0
0,00026905;1;1;0;hA024;1;1;0;0
0,00026906;0;1;0;hA024;1;1;0;0
0,00026907;0;1;0;hA024;1;1;0;0
0,00026908;0;1;0;hA024;1;1;0;0
0,00026909;0;1;0;hA024;1;1;0;0
0,0002691;0;0;0;hA024;1;1;0;0
0,00026911;1;0;0;hA024;1;1;0;0
0,00026912;1;0;0;hA024;1;1;0;0
0,00026913;1;0;0;hA024;1;1;0;0
0,00026914;1;0;0;hA024;1;1;0;0
0,00026915;0;0;0;hA024;1;1;0;0
0,00026916;0;0;0;hA024;1;1;0;0
0,00026917;0;0;0;hA024;1;1;0;0
0,00026918;0;0;1;hA024;1;1;0;0
0,00026919;1;0;1;hA024;1;1;0;0
0,0002692;1;0;1;hA024;1;1;0;0
0,00026921;1;0;1;hA024;1;1;0;0
0,00026922;1;0;1;hA024;1;1;0;1
0,00026923;0;0;1;hA024;1;1;0;1
0,00026924;0;0;1;hA024;1;1;1;1
0,00026925;0;0;1;hA024;1;1;1;1
0,00026926;0;0;1;hA025;1;1;1;1
0,00026927;1;1;1;hA025;1;1;1;1
0,00026928;1;1;1;hA025;1;1;1;1
0,00026929;1;1;1;hA025;1;1;1;1
0,0002693;1;1;1;hA025;1;1;1;1
0,00026931;0;1;1;hA025;1;1;1;0
0,00026932;0;1;1;hA025;1;1;1;0
0,00026933;0;1;1;hA025;1;1;1;0
0,00026934;0;1;1;hA025;1;1;1;0
0,00026935;1;1;0;hA025;1;1;1;0
0,00026936;1;1;0;hA025;1;1;1;0
0,00026937;1;1;0;hA025;1;1;1;0
0,00026938;1;1;0;hA025;1;1;1;0
0,00026939;0;1;0;hA025;1;1;1;1
0,0002694;0;1;0;hA025;1;1;1;1
0,00026941;0;1;0;hA025;1;1;1;1
0,00026942;0;1;0;hA025;1;1;1;1
0,00026943;1;0;0;hA025;1;1;1;1
0,00026944;1;0;0;hA025;1;1;1;1
0,00026945;1;0;0;hA025;1;1;1;1
0,00026946;1;0;0;hA025;1;1;1;1
0,00026947;0;0;0;hA025;1;1;1;1
0,00026948;0;0;0;hA025;1;1;1;1
0,00026949;0;0;0;hA025;1;1;1;1
0,0002695;0;0;0;hA024;1;1;1;1
0,00026951;0;0;1;hA026;1;1;1;1
0,00026952;1;0;1;hA026;1;1;1;1
0,00026953;1;0;1;hA026;1;1;1;1
0,00026954;1;0;1;hA026;1;1;1;1
0,00026955;0;0;1;hA026;1;1;1;0
0,00026956;0;0;1;hA026;1;1;1;0
0,00026957;0;0;1;hA026;1;1;1;0
0,00026958;0;0;1;hA026;1;1;1;0
0,00026959;0;1;1;hA026;1;1;1;0
0,0002696;1;1;1;hA026;1;1;1;0
0,00026961;1;1;1;hA026;1;1;1;0
0,00026962;1;1;1;hA026;1;1;1;0
0,00026963;1;1;1;hA026;1;1;1;0
0,00026964;0;1;1;hA026;1;1;1;0
0,00026965;0;1;1;hA026;1;1;1;0
0,00026966;0;1;1;hA026;1;1;1;0
0,00026967;0;1;0;hA026;1;1;1;0
0,00026968;1;1;0;hA026;1;1;1;0
0,00026969;1;1;0;hA026;1;1;0;0
0,0002697;1;1;0;hA026;1;1;0;0
0,00026971;1;1;0;hA026;1;1;0;0
0,00026972;0;1;0;hA026;1;1;0;0
0,00026973;0;1;0;hA026;1;1;0;0
0,00026974;0;1;0;hA026;1;1;0;0
0,00026975;0;1;0;hA026;1;1;0;0
0,00026976;1;0;0;hA026;1;1;0;0
0,00026977;1;0;0;hA026;1;1;0;0
0,00026978;1;0;0;hA026;1;1;0;0
0,00026979;1;0;0;hA026;1;1;0;0
0,0002698;0;0;0;hA026;1;1;0;0
0,00026981;0;0;0;hA026;1;1;0;0
0,00026982;0;0;0;hA026;1;1;0;0
0,00026983;0;0;0;hA026;1;1;0;0
0,00026984;1;0;1;hA026;1;1;0;0
0,00026985;1;0;1;hA026;1;1;0;0
0,00026986;1;0;1;hA026;1;1;0;0
0,00026987;1;0;1;hA026;1;1;0;0
0,00026988;0;0;1;hA026;1;1;0;1
0,00026989;0;0;1;hA026;1;1;1;1
0,0002699;0;0;1;hA026;1;1;1;1
0,00026991;0;0;1;hA026;1;1;1;1
0,00026992;1;1;1;hA027;1;1;1;1
0,00026993;1;1;1;hA027;1;1;1;1
0,00026994;1;1;1;hA027;1;1;1;1
0,00026995;1;1;1;hA027;1;1;1;1
0,00026996;0;1;1;hA027;1;1;1;0
0,00026997;0;1;1;hA027;1;1;1;0
0,00026998;0;1;1;hA027;1;1;1;0
0,00026999;0;1;1;hA027;1;1;1;0
0,00027;0;1;0;hA027;1;1;1;0
0,00027001;1;1;0;hA027;1;1;1;0
0,00027002;1;1;0;hA027;1;1;1;0
0,00027003;1;1;0;hA027;1;1;1;0
0,00027004;0;1;0;hA027;1;1;1;0
